Date,Student Name,First Name,Last Name,Sibling Name,Charge Category,Original Charge,Discount Type,Discount Amount,Adjustment,Billing Amount,Status,Gender,Age,City,State,Program,Room,Schedule,Start Time,End Time
12/1/2023,,,,,Tuition,1155,,0,0,1155,Active,female,3,Sachse,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1400,Healthcare Worker,-355,0,1045,Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1000,Healthcare Worker,-50,0,950,Inactive,female,4,Richardson,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
12/1/2023,,,,Ayah,Tuition,1050,Friends & Family,-147.5,0,902.5,Active,female,5,Rowlett,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1050,Healthcare Worker,-102.37,0,947.63,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
12/1/2023,,,,Shifa,Tuition,1155,,0,0,1155,Active,male,7,Sachse,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
12/1/2023,,,,Shazil,Tuition,1050,Sibling ,-52.5,0,997.5,Active,female,4,Sachse,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1400,Healthcare Worker,-70,0,1330,Active,male,2,Richardson,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1155,Healthcare Worker,-110,0,1045,Active,female,3,Rowlett,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
12/1/2023,,,,Dominik,Tuition,1100,Old Price Discount,-102.5,0,997.5,Active,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1155,Old Price Discount,-55,0,1100,Active,female,2,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1050,Healthcare Worker,-100,0,950,Active,male,3,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1050,Old Price Discount,-50,0,1000,Active,female,4,Plano,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
12/1/2023,,,,Jenna,Tuition,1102.5,Employee discount,-1102.5,0,0,Active,female,7,Garland,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
12/1/2023,,,,,Tuition,1000,Healthcare Worker,-50,-950,0,Inactive,female,4,Garland,Texas,Primary,Van Gogh,5SD,8:30 AM,2:45 PM
12/1/2023,,,,,Tuition,1155,CCA Discount,-179.8,0,975.2,Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1155,CCA Discount,-179.8,0,975.2,Active,female,3,Garland,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,5,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
12/1/2023,,,,Rhett,Tuition,1050,Sibling ,-52.5,0,997.5,Active,female,5,Sachse,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1400,,0,-245,1155,Inactive,male,1,Richardson,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1050,,0,0,1050,Active,female,4,Plano,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,950,Teacher Discount,-237.5,0,712.5,Inactive,female,4,Wylie,Texas,Primary,Cassatt,5HD,8:30 AM,12:00 PM
12/1/2023,,,,,Tuition,1050,Healthcare Worker,-52.5,0,997.5,Active,male,3,Murphy,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1050,Sibling ,-100,0,950,Active,male,3,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,950,,0,0,950,Active,male,4,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
12/1/2023,,,,,Tuition,1050,CCA Discount,-130,0,920,Active,male,4,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1155,,0,0,1155,Active,male,2,Rockwall,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
12/1/2023,,,,,Tuition,1102.5,Sibling ,-200,0,902.5,Active,female,7,Plano,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
12/1/2023,,,,Aaliyan,Tuition,1000,Old Price Discount,-50,0,950,Active,male,3,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
12/1/2023,,,,,Tuition,1155,Old Price Discount,-55,0,1100,Active,male,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,,,,Aariz,Tuition,1400,Sibling ,-136.5,0,1263.5,Active,male,1,Richardson,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
1/1/2024,,,,Aariz,Tuition,1400,,0,-1400,0,Active,male,1,Richardson,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
1/1/2024,,,,Zayyan,Tuition,1000,Sibling ,-97.5,0,902.5,Active,male,4,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
1/1/2024,,,,Aahil,Tuition,1050,Sibling ,-102.37,-947.63,0,Active,male,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,,,,Aahil,Tuition,1050,,0,0,1050,Active,male,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,,0,0,1050,Inactive,male,4,Plano,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,Ragnar,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,8,Richardson,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1000,,0,-1000,0,Inactive,male,6,Garland,Texas,Lower Elementary,Cassatt,5SD,8:30 AM,2:45 PM
1/1/2024,,,,,Tuition,1100,,0,-1100,0,Inactive,male,2,Garland,Texas,Toddler,Beethoven,5HD,8:30 AM,12:00 PM
1/1/2024,,,,,Tuition,1000,Old Price Discount,-50,0,950,Active,female,3,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1400,CCA Discount,-369.6,0,1030.4,Active,female,2,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1100,Friends & Family,-110,0,990,Active,male,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Employee discount,-1155,0,0,Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Teacher Discount,-57.75,0,1097.25,Active,female,7,Murphy,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,Jonathan,Tuition,1050,Healthcare Worker,-52.5,0,997.5,Active,male,5,Wylie,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,,,,Aahil,Tuition,1050,Sibling ,-52.5,0,997.5,Active,female,4,Murphy,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Employee discount,-575,0,475,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Old Price Discount,-55,0,1100,Active,female,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Employee discount,-1050,0,0,Active,male,4,Carrollton,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,Aydin,Tuition,1102.5,Sibling ,-55.12,0,1047.38,Active,female,8,Garland,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
1/1/2024,,,,Emma,Tuition,1400,Teacher Discount,-136.5,0,1263.5,Active,male,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Old Price Discount,-100,-950,0,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,Avah,Tuition,525,CCA Discount,-85,0,440,Inactive,female,,,,Primary,,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1133,Military Discount,-56.65,0,1076.35,Active,male,6,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,,0,0,1155,Active,female,9,Rowlett,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,June,Tuition,1155,Old Price Discount,-105,0,1050,Active,female,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1102.5,Old Price Discount,-152.5,0,950,Active,female,10,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
1/1/2024,,,,Noora,Tuition,1000,Sibling ,-50,0,950,Active,female,5,Plano,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
1/1/2024,,,,Sarah,Tuition,1050,Friends & Family,-100,0,950,Active,female,4,Rowlett,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,Elind,Tuition,1155,CCA Discount,-107.8,0,1047.2,Active,male,3,Wylie,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,,,,Ariana,Tuition,1050,Old Price Discount,-50,0,1000,Active,male,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,Maxwell,Tuition,1155,Sibling ,-252.5,0,902.5,Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,Kaouthar,Tuition,1102.5,Friends & Family,-402.5,0,700,Active,female,11,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
1/1/2024,,,,Avah,Tuition,700,CCA Discount,-207.2,0,492.8,Inactive,female,,,,Infant,,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Healthcare Worker,-57.75,0,1097.25,Active,male,3,Rowlett,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,CCA Discount,-130,0,920,Active,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,CCA Discount,-179.8,0,975.2,Active,female,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,950,Corporate Discount,-95,0,855,Active,male,4,Garland,Texas,Primary,Chevalier,5HD,8:30 AM,12:00 PM
1/1/2024,,,,Yusuf,Tuition,1155,,0,0,1155,Inactive,male,1,Richardson,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
1/1/2024,,,,Dessa,Tuition,1050,Sibling ,-147.5,0,902.5,Active,female,5,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,,,,Demi,Tuition,1155,Corporate Discount,-157.5,0,997.5,Active,female,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,,,,Stefan,Tuition,1100,Sibling ,-152.38,0,947.63,Active,male,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,Helios,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1400,Healthcare Worker,-70,0,1330,Active,female,1,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Old Price Discount,-55,0,1100,Active,female,3,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1000,Old Price Discount,-50,0,950,Active,male,3,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
1/1/2024,,,,Aydin,Tuition,1050,CCA Discount,-70.34,0,979.66,Active,male,5,Wylie,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Corporate Discount,-102.37,0,947.63,Inactive,female,4,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,Liam,Tuition,1050,Sibling ,-147.5,0,902.5,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Teacher Discount,-157.5,0,997.5,Active,female,3,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1400,,0,-1400,0,Inactive,female,2,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,950,Old Price Discount,-50,0,900,Active,female,3,Rowlett,Texas,Primary,Van Gogh,5SD,8:30 AM,2:45 PM
1/1/2024,,,,Liam,Tuition,1400,Teacher Discount,-355,0,1045,Active,female,2,Richardson,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,,,,Arlo,Tuition,1050,Old Price Discount,-50,0,1000,Active,female,3,,,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Healthcare Worker,-100,0,950,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Teacher Discount,-57.75,0,1097.25,Active,male,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1100,,0,0,1100,Active,female,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,,0,0,1155,Active,female,2,Garland,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
1/1/2024,,,,Nooran,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,8,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,Hazel,Tuition,1400,,0,0,1400,Active,female,1,Richardson,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,,0,0,1050,Active,female,4,Richardson,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,Harlow,Tuition,1155,,0,-57.75,1097.25,Active,female,3,Richardson,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
1/1/2024,,,,Easton,Tuition,1155,CCA Discount,-179.8,0,975.2,Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Old Price Discount,-55,0,1100,Active,male,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,,,,Easton,Tuition,1400,CCA Discount,-369.6,0,1030.4,Active,male,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Sibling ,-52.5,0,997.5,Active,female,5,Richardson,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Teacher Discount,-165,0,990,Active,female,3,Rowlett,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,,,,Liam,Tuition,1155,,0,0,1155,Active,female,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Corporate Discount,-157.5,0,997.5,Active,female,3,Plano,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1000,Old Price Discount,-50,0,950,Inactive,female,5,Rowlett,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
1/1/2024,,,,,Tuition,1155,Healthcare Worker,-157.5,0,997.5,Active,male,11,Sachse,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
1/1/2024,,,,Layaan,Tuition,1050,Friends & Family,-450,0,600,Active,female,3,Wylie,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,Taleen,Tuition,1102.5,Employee discount,-1102.5,0,0,Active,female,8,Garland,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
1/1/2024,,,,,Tuition,1050,Teacher Discount,-52.5,0,997.5,Active,male,4,Sachse,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,,,,Amadeus,Tuition,1155,,0,0,1155,Active,male,6,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,Karam,Tuition,1155,Employee discount,-1155,0,0,Active,male,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1102.5,Old Price Discount,-102.5,0,1000,Active,female,7,Plano,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
1/1/2024,,,,,Tuition,1155,Old Price Discount,-55,0,1100,Active,female,2,Richardson,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,CCA Discount,-130,0,920,Active,female,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,Ava,Tuition,1050,Sibling ,-192.62,0,857.38,Active,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1097.25,,,0,1097.25,Active,male,3,Rowlett,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,,0,-1155,0,Inactive,male,2,,,Toddler,,FD,7:00 AM,6:00 PM
1/1/2024,,,,Bouchra,Tuition,1102.5,Friends & Family,-402.5,0,700,Active,female,11,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
1/1/2024,,,,Jude,Tuition,1050,Employee discount,-1050,0,0,Active,male,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Old Price Discount,-100,0,950,Active,female,5,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,Ameera,Tuition,1155,Employee discount,-655,0,500,Inactive,male,9,Richardson,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Old Price Discount,-100,0,950,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Corporate Discount,-52.5,0,997.5,Active,male,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,Jena,Tuition,1155,Friends & Family,-505,0,650,Active,female,6,Wylie,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Old Price Discount,-50,0,1000,Active,female,3,Richardson,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,Avah,Tuition,577.5,CCA Discount,-111.1,0,466.4,Inactive,female,,,,Toddler,,FD,7:00 AM,6:00 PM
1/1/2024,,,,Isla,Tuition,1050,Sibling ,-52.5,0,997.5,Active,male,5,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,Ella,Tuition,1155,Sibling ,-205,0,950,Active,male,7,Richardson,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Old Price Discount,-50,0,1000,Active,female,3,Garland,Texas,Toddler,Beethoven,5SD,8:30 AM,2:45 PM
1/1/2024,,,,Ali,Tuition,1100,Friends & Family,-110,0,990,Inactive,female,2,,,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,,0,0,1155,Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1100,Old Price Discount,-50,0,1050,Active,female,3,Plano,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1400,,0,0,1400,Active,female,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1400,,0,0,1400,Active,female,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,,0,0,1050,Active,male,4,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1100,Corporate Discount,-55,-1045,0,Active,male,3,Richardson,Texas,Toddler,Monet,5SD,8:30 AM,2:45 PM
1/1/2024,,,,,Tuition,1050,Military Discount,-52.5,-997.5,0,Inactive,female,5,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,Bonnie,Tuition,1155,Old Price Discount,-155,0,1000,Active,male,11,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1000,,0,0,1000,Active,female,6,Sachse,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
1/1/2024,,,,,Tuition,1400,,0,0,1400,Active,male,2,Dallas,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Old Price Discount,-155,0,1000,Inactive,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Healthcare Worker,-110,0,1045,Active,female,3,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Friends & Family,-170,0,880,Inactive,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,,0,0,1155,Active,male,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,900,Old Price Discount,-50,0,850,Active,male,4,Sachse,Texas,Primary,Chevalier,5HD,8:30 AM,12:00 PM
1/1/2024,,,,,Tuition,1000,Old Price Discount,-50,0,950,Active,male,4,Garland,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
1/1/2024,,,,,Tuition,1000,Friends & Family,-120,0,880,Active,female,5,Sachse,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
1/1/2024,,,,,Tuition,1050,Employee discount,-1050,0,0,Active,female,3,,,Toddler,Mozart,FD,7:00 AM,6:00 PM
1/1/2024,,,,Ayah,Tuition,1102.5,,0,0,1102.5,Active,female,6,Plano,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
1/1/2024,,,,Ali,Tuition,1000,Old Price Discount,-50,0,950,Active,female,4,Plano,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
1/1/2024,,,,Ghufran,Tuition,1400,CCA Discount,-369.6,0,1030.4,Active,female,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Old Price Discount,-50,0,1000,Inactive,female,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,9,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Healthcare Worker,-57.75,-1097.25,0,Active,male,3,Dallas,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Old Price Discount,-50,0,1000,Active,male,3,Dallas,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,CCA Discount,-179.8,0,975.2,Active,male,3,Richardson,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
1/1/2024,,,,Aahil,Tuition,1155,Healthcare Worker,-57.75,0,1097.25,Active,male,2,Murphy,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,,0,0,1050,Active,female,4,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1400,,0,-1400,0,Inactive,male,1,Rowlett,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1400,,0,0,1400,Active,female,2,Richardson,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
1/1/2024,,,,Abigail,Tuition,1050,CCA Discount,-130,0,920,Active,male,4,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Employee discount,-1155,0,0,Active,female,8,Richardson,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,11,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
1/1/2024,,,,Abigail,Tuition,1400,CCA Discount,-369.6,0,1030.4,Active,male,2,Richardson,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
1/1/2024,,,,Violet,Tuition,1050,,0,0,1050,Active,male,5,Sachse,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1400,Old Price Discount,-245,-1155,0,Inactive,male,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Healthcare Worker,-162.25,0,992.75,Active,male,2,Dallas,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,,,,Ghufran,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,8,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Healthcare Worker,-112.61,0,1042.39,Active,female,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Healthcare Worker,-57.75,0,1097.25,Active,female,3,Plano,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,,0,0,1155,Active,female,3,Sachse,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1400,Healthcare Worker,-355,-142.5,902.5,Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1000,Healthcare Worker,-50,0,950,Inactive,female,4,Richardson,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
1/1/2024,,,,Ayah,Tuition,1050,Friends & Family,-147.5,0,902.5,Active,female,5,Rowlett,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1050,Healthcare Worker,-102.37,0,947.63,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
1/1/2024,,,,Shifa,Tuition,1155,,0,0,1155,Active,male,7,Sachse,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
1/1/2024,,,,Shazil,Tuition,1050,Sibling ,-52.5,0,997.5,Active,female,4,Sachse,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1400,Healthcare Worker,-70,0,1330,Active,male,2,Richardson,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Healthcare Worker,-110,0,1045,Active,female,3,Rowlett,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
1/1/2024,,,,Dominik,Tuition,1100,Old Price Discount,-102.5,0,997.5,Active,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
1/1/2024,,,,,Tuition,1155,Old Price Discount,-55,0,1100,Active,female,2,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
